Assists,Boosts,Damagedealt,Headshotkills,Heals,Kills,Longestkill,Matchduration,Matchkillrank,Revives,Ridedistance,Swimdistance,Teamkills,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc
0,5,84.90,0,6,1,3.267,1897.00,30,1,2996,0,0,3870,12,0.8214,4.441474093,3.401197382,-0.196745077
0,5,378.30,0,8,2,109.3,1765.00,15,1,3469,0,0,2733,6,0.68,5.935687532,2.708050201,-0.385662481
0,0,94.00,1,0,1,4.285,1799.00,32,1,564.1,0,0,218.8,3,0.1923,4.543294782,3.465735903,-1.648698626
0,0,100.00,1,1,1,7.234,1387.00,38,1,0,0,0,487.9,4,0.2593,4.605170186,3.63758616,-1.349769586
0,0,125.80,1,1,2,112.4,1761.00,24,1,0,0,0,264.1,1,0.2593,4.834693344,3.17805383,-1.349769586
0,0,200.00,1,1,2,17.58,1335.00,21,1,0,0,0,380.2,3,0.3077,5.298317367,3.044522438,-1.178629997
0,0,294.00,1,1,1,65.33,1389.00,31,1,0,4.79,0,733,2,0.4286,5.683579767,3.433987204,-0.847231196
0,0,256.40,1,1,2,26.8,1299.00,21,1,0,0,0,242.5,2,0.25,5.546738725,3.044522438,-1.386294361
0,0,101.00,1,0,2,15.46,1369.00,20,1,0,0,0,162.6,3,0.4074,4.615120517,2.995732274,-0.897959775
0,0,186.30,1,1,2,22.81,1872.00,19,1,0,0,0,593.2,5,0.72,5.227358278,2.944438979,-0.328504067
0,0,274.20,1,0,2,70.64,1665.00,12,1,0,0,0,139.7,2,0.0714,5.613857767,2.48490665,-2.63945741
0,1,161.50,1,0,1,156.9,1831.00,20,1,4816,0,0,2553,4,0.8621,5.084505143,2.995732274,-0.148384006
0,1,100.00,1,5,1,42.43,1315.00,30,1,0,0,0,1045,6,0.4615,4.605170186,3.401197382,-0.773273225
0,1,231.60,1,1,1,11.03,1785.00,32,1,0,0,0,1618,4,0.5185,5.445011746,3.465735903,-0.656815251
0,1,175.20,1,5,2,33.37,1379.00,12,1,0,0,0,3055,3,0.8667,5.165928179,2.48490665,-0.143062383
0,1,277.20,1,1,3,75.76,1318.00,11,1,0,0,0,2495,5,0.9333,5.624739267,2.397895273,-0.069028586
0,1,332.80,1,1,2,6.883,1276.00,11,1,0,0,0,777.1,4,0.6296,5.807541709,2.397895273,-0.462670582
0,1,316.10,1,5,2,15.8,1784.00,16,1,4956,0,0,2145,5,0.6667,5.756058619,2.772588722,-0.405415109
0,2,133.50,1,4,2,17.4,1432.00,12,1,0,0,0,1911,4,0.963,4.894101478,2.48490665,-0.037701867
0,2,260.00,1,5,2,21.82,1379.00,18,1,0,0,0,547.5,2,0.52,5.560681631,2.890371758,-0.653926467
0,4,308.90,1,2,2,112,1321.00,11,1,0,0,0,3034,5,0.9643,5.7330176,2.397895273,-0.036352829
0,4,204.50,1,4,2,40.04,1307.00,15,1,0,0,0,2539,7,0.9333,5.320567975,2.708050201,-0.069028586
0,5,283.80,1,3,2,44.21,1389.00,19,1,143.3,42.86,0,1089,7,0.7407,5.648269765,2.944438979,-0.300159594
0,5,329.30,1,6,4,245.1,1884.00,4,1,4903,0,0,5101,4,0.963,5.796969189,1.386294361,-0.037701867
0,0,250.90,2,0,3,69.34,1773.00,9,1,0,0,0,878.8,7,0.2917,5.525054453,2.197224577,-1.232029402
0,1,544.60,2,7,5,53.06,1841.00,4,1,0,0,0,541.4,3,0.3704,6.30005158,1.386294361,-0.993171776
0,3,471.20,3,6,3,126.3,1430.00,7,1,0,0,0,2599,4,0.9643,6.155282632,1.945910149,-0.036352829
0,3,855.40,3,3,5,110.2,1338.00,4,1,0,0,0,2253,3,0.7857,6.751569196,1.386294361,-0.241180239
0,4,158.00,3,3,5,119.4,1350.00,2,1,810.1,0,0,2609,3,0.8929,5.062595033,0.693147181,-0.113280686
0,0,190.50,0,0,2,18.16,1264.00,17,1,0,0,0,143.9,2,0.2308,5.249652195,2.833213344,-1.466203744
0,0,471.90,0,1,3,13.36,1385.00,11,1,0,0,0,553.5,3,0.4839,6.156767099,2.397895273,-0.725877005
0,0,285.20,0,3,6,90.98,1885.00,2,1,0,0,0,292.1,2,0.3077,5.653190689,0.693147181,-1.178629997
0,1,293.00,0,0,3,7.211,1352.00,15,1,0,0,0,218.7,2,0.3333,5.680172609,2.708050201,-1.098712294
0,1,129.20,0,1,2,34.56,1301.00,17,1,0,0,0,1826,2,0.6296,4.861361591,2.833213344,-0.462670582
0,1,175.00,0,5,2,11.4,1300.00,13,1,0,0,0,2298,3,0.6538,5.164785974,2.564949357,-0.424953785
0,1,445.80,0,3,4,90.65,1335.00,6,1,0,0,0,1240,5,0.5185,6.099870421,1.791759469,-0.656815251
0,2,214.80,0,0,2,65.29,1412.00,19,1,2097,10.3,0,1623,3,0.6786,5.369707363,2.944438979,-0.387723427
0,3,249.70,0,3,3,78.67,1375.00,9,1,0,70.63,0,3251,4,0.8889,5.520260197,2.197224577,-0.117770536
0,3,322.50,0,15,4,20.13,1298.00,4,1,0,0,0,329.2,4,0.6538,5.776103136,1.386294361,-0.424953785
0,4,72.05,0,1,2,89.06,1839.00,10,1,4933,0,0,3331,7,1,4.277360322,2.302585093,0
0,4,272.50,0,2,2,9.516,1395.00,15,1,0,0,0,1829,7,0.68,5.607638614,2.708050201,-0.385662481
0,4,239.40,0,9,3,109.3,1895.00,6,1,1100,33.89,0,3478,5,1,5.478135793,1.791759469,0
0,6,146.30,0,3,2,18.12,1903.00,11,1,772,18.56,0,3954,4,1,4.985659308,2.397895273,0
0,6,386.70,0,2,2,10.96,1377.00,13,1,0,0,0,2787,4,0.7778,5.957649199,2.564949357,-0.251285857
0,0,200.00,1,5,2,9.283,1375.00,20,1,0,0,0,125.7,2,0.2857,5.298317367,2.995732274,-1.25281297
0,0,214.20,1,0,2,24.34,1352.00,18,1,0,0,0,212.2,3,0.5,5.366910158,2.890371758,-0.693147181
0,2,149.30,1,2,2,68.38,1428.00,17,1,0,0,0,3321,2,0.7778,5.005957705,2.833213344,-0.251285857
0,2,183.50,1,0,2,62.02,1369.00,15,1,0,0,0,3601,8,0.8846,5.212214667,2.708050201,-0.122619714
0,2,243.00,1,1,2,5.227,1323.00,18,1,0,0,0,324.7,4,0.3462,5.493061443,2.890371758,-1.060738636
0,2,570.00,1,2,7,89.41,1966.00,1,1,3878,0,0,2404,8,0.68,6.345636361,0,-0.385662481
0,3,149.90,1,1,2,3.625,1449.00,17,1,0,0,0,1170,3,0.9231,5.009968405,2.833213344,-0.080017708
0,3,313.90,1,1,5,40.28,1775.00,4,1,0,0,0,797,4,0.4074,5.749074464,1.386294361,-0.897959775
0,4,361.60,1,5,4,85.82,1833.00,5,1,0,0,0,5007,4,1,5.890538629,1.609437912,0
0,1,379.50,2,1,3,20.47,1390.00,9,1,0,0,0,264.7,3,0.3571,5.938854597,2.197224577,-1.029739424
0,1,550.50,2,16,5,65.26,1746.00,3,1,1639,0,0,781.9,5,0.5185,6.310826956,1.098612289,-0.656815251
0,2,586.20,2,7,5,40.8,1348.00,4,1,0,0,0,1195,3,0.5556,6.373661028,1.386294361,-0.587706668
0,2,513.40,2,5,4,79.22,1980.00,3,1,0,0,0,5397,7,0.9615,6.241055268,1.098612289,-0.039260714
0,6,328.30,2,7,4,38.88,1437.00,6,1,0,0,0,2522,7,0.7931,5.793927825,1.791759469,-0.231805962
0,4,694.40,3,3,10,85.28,1350.00,1,1,2164,0,0,2414,8,1,6.543048163,0,0
0,6,561.40,3,13,5,165.3,1720.00,3,1,0,0,0,3399,7,0.7931,6.330433664,1.098612289,-0.231805962
0,4,601.50,0,1,6,99.98,1860.00,1,1,413.6,14.7,0,3850,8,0.9655,6.399426535,0,-0.035109177
0,0,337.90,1,11,3,46.35,1793.00,7,1,216.4,0,0,3422,5,0.68,5.822749994,1.945910149,-0.385662481
0,1,336.70,1,0,3,12.4,1426.00,7,1,0,0,0,135.6,3,0.2083,5.819192326,1.945910149,-1.568775931
0,4,371.20,1,4,3,48.59,1280.00,9,1,0,0,0,3103,6,0.8889,5.916741001,2.197224577,-0.117770536
0,0,353.20,2,0,4,96.22,1366.00,6,1,0,0,0,2652,7,0.8846,5.867034469,1.791759469,-0.122619714
0,1,582.90,2,1,6,28.02,1311.00,1,1,0,0,0,1648,4,0.5714,6.368015645,0,-0.559665789
1,0,21.15,0,0,0,0,1382.00,73,1,0,0,0,362.9,2,0.2692,3.051639905,4.290459441,-1.312300681
1,0,196.20,0,0,0,0,1358.00,51,1,0,0,0,2643,4,0.7037,5.279134547,3.931825633,-0.35140315
1,1,78.60,0,1,0,0,1478.00,60,1,0,0,0,604,5,0.5357,4.364371699,4.094344562,-0.624180976
1,1,26.79,0,5,0,0,1454.00,48,1,0,0,0,2901,5,0.9615,3.288028684,3.871201011,-0.039260714
1,1,19.35,0,1,0,0,1807.00,49,1,0,0,0,1903,6,0.5556,2.962692419,3.891820298,-0.587706668
1,1,19.35,0,0,0,0,1889.00,65,1,0,0,0,933.3,7,0.3793,2.962692419,4.17438727,-0.96942783
1,1,49.92,0,9,0,0,1839.00,49,1,3989,0,0,2236,5,0.7037,3.910421724,3.891820298,-0.35140315
1,1,223.60,0,1,0,0,2004.00,62,1,1648,0,0,1663,3,0.5357,5.409858741,4.127134385,-0.624180976
1,2,104.40,0,11,0,0,1899.00,71,1,0,0,0,528.1,4,0.28,4.648229675,4.262679877,-1.272965676
1,2,26.18,0,6,0,0,1828.00,54,1,2874,0,0,1205,5,0.5357,3.26499576,3.988984047,-0.624180976
1,2,170.90,0,3,0,0,1900.00,43,1,4178,0,0,2345,7,0.8571,5.14107859,3.761200116,-0.154200681
1,2,259.70,0,4,0,0,1854.00,47,1,0,0,0,3576,3,0.9231,5.559527119,3.850147602,-0.080017708
1,2,195.20,0,0,0,0,1826.00,59,1,2126,0,0,3338,10,0.5185,5.274024674,4.077537444,-0.656815251
1,3,30.10,0,2,0,0,1449.00,58,1,1632,0,0,1184,2,0.5385,3.404525172,4.060443011,-0.618967782
1,3,306.70,0,13,0,0,1281.00,53,1,0,0,0,2210,5,0.8077,5.725870071,3.970291914,-0.213564577
1,4,213.10,0,4,0,0,1803.00,43,1,409.6,0,0,2894,8,0.8621,5.361761539,3.761200116,-0.148384006
1,5,68.37,0,6,0,0,1843.00,53,1,0,63.6,0,1702,5,0.4444,4.224934132,3.970291914,-0.811030221
1,5,214.60,0,8,0,0,1767.00,44,1,1508,0,0,4095,7,0.8889,5.36877583,3.784189634,-0.117770536
1,6,189.30,0,3,0,0,1808.00,51,1,1039,0,0,2398,8,0.7308,5.243333058,3.931825633,-0.313615454
1,0,180.20,0,0,1,1.959,1999.00,37,1,0,0,0,222.1,3,0.0769,5.194067345,3.610917913,-2.565249402
1,0,181.70,0,2,1,8.427,1316.00,30,1,978.9,0,0,1958,6,0.7037,5.202356975,3.401197382,-0.35140315
1,0,232.00,0,0,1,14.53,1322.00,44,1,0,0,0,23.46,1,0.0714,5.446737372,3.784189634,-2.63945741
1,1,336.30,0,1,3,147.4,1422.00,5,1,0,0,0,2240,3,0.9231,5.818003619,1.609437912,-0.080017708
1,2,52.27,0,3,1,18.29,1480.00,32,1,0,0,0,2468,6,0.7333,3.956422593,3.465735903,-0.310200384
1,2,197.70,0,4,1,3.444,1830.00,20,1,3962,0,0,2495,7,0.8889,5.28675073,2.995732274,-0.117770536
1,2,182.80,0,1,1,122.5,1314.00,24,1,0,0,0,2458,5,0.9655,5.208392659,3.17805383,-0.035109177
1,2,40.14,0,7,1,36.57,1745.00,24,1,616.4,0,0,3234,6,0.7407,3.692373343,3.17805383,-0.300159594
1,2,58.14,0,3,2,107.3,1865.00,14,1,2158,0,0,4174,4,0.8571,4.062853895,2.63905733,-0.154200681
1,2,273.70,0,4,2,8.358,1309.00,16,1,0,0,0,1464,4,0.5926,5.612032616,2.772588722,-0.523235644
1,2,250.80,0,2,1,164.5,1833.00,25,1,0,28.34,0,7972,5,0.8889,5.524655809,3.218875825,-0.117770536
1,2,107.60,0,0,2,162.6,1863.00,9,1,1144,0,0,2337,11,0.8929,4.678420648,2.197224577,-0.113280686
1,3,97.17,0,3,2,83.34,1377.00,17,1,0,0,0,1788,2,0.7407,4.576462022,2.833213344,-0.300159594
1,3,129.40,0,1,1,21.95,1443.00,34,1,0,0,0,363.1,6,0.3929,4.862908382,3.526360525,-0.934200152
1,3,136.00,0,3,2,31.91,1366.00,19,1,0,0,0,1763,6,0.6207,4.912654886,2.944438979,-0.476907406
1,3,253.70,0,5,1,91.28,1419.00,28,1,0,0,0,3538,5,1,5.536152467,3.33220451,0
1,3,538.20,0,1,3,99.02,1383.00,6,1,191.4,0,0,2250,3,0.8214,6.288230238,1.791759469,-0.196745077
1,4,129.90,0,0,1,8.662,1317.00,25,1,0,0,0,3481,3,0.8966,4.866764924,3.218875825,-0.109145447
1,4,269.00,0,3,2,13.16,1222.00,11,1,230,0,0,2136,5,0.92,5.59471138,2.397895273,-0.083381609
1,5,133.50,0,5,2,95.22,1946.00,12,1,1541,0,0,2476,9,0.7143,4.894101478,2.48490665,-0.336452237
1,0,173.50,1,4,1,19.12,1441.00,38,1,0,0,0,327.4,2,0.4643,5.156177599,3.63758616,-0.767224384
1,0,267.10,1,1,1,57.52,1312.00,25,1,0,0,0,3055,3,0.8276,5.58762312,3.218875825,-0.189225333
1,0,174.90,1,0,2,6.576,1765.00,16,1,0,0,0,742.3,3,0.68,5.164214382,2.772588722,-0.385662481
1,0,373.70,1,0,1,8.396,1898.00,41,1,0,0,0,233.7,3,0.2258,5.923453336,3.713572067,-1.488105627
1,1,284.70,1,6,1,7.186,1410.00,23,1,298.3,0,0,2547,7,0.8889,5.651435994,3.135494216,-0.117770536
1,1,301.50,1,0,1,93.82,1273.00,30,1,0,0,0,203.4,2,0.4074,5.708770016,3.401197382,-0.897959775
1,2,135.80,1,0,2,7.252,1381.00,16,1,0,0,0,2228,6,0.6667,4.911183215,2.772588722,-0.405415109
1,2,201.40,1,6,1,58.89,1340.00,29,1,0,0,0,507.7,3,0.5556,5.30529298,3.36729583,-0.587706668
1,2,346.40,1,5,2,30.63,1895.00,19,1,3489,0,0,1699,5,0.75,5.847594177,2.944438979,-0.287682072
1,3,238.40,1,4,1,3.523,1872.00,31,1,3113,0,0,3073,3,0.6296,5.473949935,3.433987204,-0.462670582
1,3,137.20,1,6,2,112.6,1962.00,17,1,3021,0,0,2143,4,0.6897,4.921439715,2.833213344,-0.371498559
1,4,674.00,1,5,4,46.9,2187.00,8,1,6586,0,0,3430,9,0.9286,6.513230111,2.079441542,-0.074077203
1,4,767.20,1,0,4,106.9,1352.00,5,1,0,0,0,2459,5,1,6.642747524,1.609437912,0
1,5,238.10,1,3,3,131,1282.00,8,1,0,0,0,2893,7,1,5.472690753,2.079441542,0
1,0,233.10,0,0,3,11.23,1274.00,13,1,0,0,0,319.3,2,0.2963,5.451467546,2.564949357,-1.216382824
1,1,321.70,0,0,3,11.47,1956.00,12,1,79.71,0,0,2137,4,0.4483,5.773619434,2.48490665,-0.802292628
1,3,158.00,0,0,3,66.73,1379.00,9,1,0,0,0,2729,2,0.76,5.062595033,2.197224577,-0.274436846
1,6,648.90,0,4,6,145.8,1826.00,2,1,3114,0,0,2021,5,1,6.475278622,0.693147181,0
1,0,198.00,1,0,3,15.08,1364.00,11,1,0,0,0,306.5,2,0.3103,5.288267031,2.397895273,-1.170215708
1,0,383.10,1,0,3,34.49,1378.00,10,1,0,0,0,612,4,0.8148,5.948296052,2.302585093,-0.204812595
1,1,481.90,1,0,4,29.36,1789.00,7,1,664.2,73.93,0,3694,5,0.6897,6.177736624,1.945910149,-0.371498559
1,2,501.80,1,5,2,6.12,1315.00,14,1,0,0,0,963.7,4,0.5,6.218201634,2.63905733,-0.693147181
1,3,253.40,1,7,4,60.01,1372.00,6,1,0,0,0,3134,7,0.8929,5.534969268,1.791759469,-0.113280686
1,5,480.70,1,5,6,147.5,1805.00,2,1,2918,0,0,3962,6,1,6.175243375,0.693147181,0
1,5,363.50,1,7,6,163.4,1275.00,1,1,1291,25.51,0,3149,4,1,5.895779297,0,0
1,6,592.50,1,7,3,34.67,1352.00,9,1,1171,24.63,0,2405,4,0.8571,6.384350873,2.197224577,-0.154200681
1,1,542.90,2,12,4,26.14,1856.00,4,1,3513,178.2,0,2823,4,0.84,6.296925141,1.386294361,-0.174353387
1,3,382.70,2,9,4,86.12,1363.00,4,1,0,106.8,0,3357,3,0.8889,5.947251392,1.386294361,-0.117770536
1,4,830.20,2,2,8,100.9,1924.00,1,1,0,0,0,4811,7,1,6.721666636,0,0
1,4,590.50,2,3,7,99.63,1775.00,1,1,1062,0,0,4579,5,0.9231,6.380969636,0,-0.080017708
1,1,816.70,3,1,8,148.3,1875.00,1,1,0,0,0,3370,5,0.8214,6.70527183,0,-0.196745077
2,0,22.05,0,0,0,0,1774.00,77,1,0,0,0,1385,1,0.1481,3.093312602,4.343805422,-1.909867558
2,0,45.04,0,1,0,0,1696.00,64,1,0,0,0,517.6,8,0.2917,3.807550984,4.158883083,-1.232029402
2,1,86.03,0,2,0,0,1882.00,35,1,5307,0,0,1226,9,0.9655,4.454696073,3.555348061,-0.035109177
2,2,74.91,0,0,0,0,1372.00,45,1,0,0,0,2550,3,0.8276,4.316287393,3.80666249,-0.189225333
2,2,122.50,0,0,0,0,1764.00,36,1,1129,0,0,2447,8,0.9286,4.80811103,3.583518938,-0.074077203
2,4,85.80,0,4,0,0,1879.00,54,1,2522,0,0,3076,6,0.6296,4.452019006,3.988984047,-0.462670582
2,4,31.92,0,2,0,0,1812.00,38,1,3121,0,0,3541,7,1,3.463232773,3.63758616,0
2,1,34.34,0,7,1,5.103,1384.00,32,1,0,0,0,525.5,3,0.5172,3.536310855,3.465735903,-0.659325632
2,1,163.80,0,1,2,22.49,1392.00,11,1,0,0,0,1892,3,0.6667,5.098646171,2.397895273,-0.405415109
2,2,142.80,0,9,1,93.89,1282.00,29,1,0,0,0,2807,5,0.8148,4.96144505,3.36729583,-0.204812595
2,4,64.55,0,6,1,18.22,1814.00,28,1,1886,0,0,2650,4,0.5769,4.167440117,3.33220451,-0.550086338
2,5,486.40,0,4,3,61.83,1890.00,8,1,4771,0,0,3899,5,1,6.187031331,2.079441542,0
2,6,776.20,0,3,4,81.98,1391.00,5,1,0,0,0,3360,4,0.9231,6.654410219,1.609437912,-0.080017708
2,0,265.10,1,0,2,26.49,1362.00,20,1,0,0,0,576.3,2,0.3077,5.580107113,2.995732274,-1.178629997
2,1,181.10,0,12,4,60.4,1392.00,6,1,649.8,0,0,1649,6,0.7143,5.199049365,1.791759469,-0.336452237
2,5,358.20,0,4,5,103.2,1335.00,3,1,1087,0,0,2507,6,0.8929,5.88109149,1.098612289,-0.113280686
2,3,729.40,1,2,6,121.3,1181.00,1,1,821.8,0,0,2347,4,0.9167,6.592222278,0,-0.086975014
2,4,671.10,1,2,5,235.1,1378.00,3,1,0,0,0,2301,4,0.9667,6.508918157,1.098612289,-0.03386707
2,2,312.50,2,1,3,115.2,1382.00,11,1,0,0,0,2442,7,1,5.744604469,2.397895273,0
2,9,587.30,6,19,10,250.4,1834.00,1,1,2595,0,0,3493,8,0.9615,6.375535763,0,-0.039260714
3,1,41.51,0,5,0,0,1330.00,73,1,0,0,0,733.2,3,0.3333,3.725934362,4.290459441,-1.098712294
3,3,147.30,0,0,0,0,1373.00,42,1,0,0,0,2725,3,0.96,4.992471323,3.737669618,-0.040821995
3,1,179.40,0,0,1,46.59,1319.00,26,1,0,0,0,3194,4,0.8214,5.18961795,3.258096538,-0.196745077
3,3,357.90,0,0,1,53.51,1301.00,27,1,0,0,0,2385,6,0.7778,5.880253618,3.295836866,-0.251285857
3,3,722.80,0,2,2,157.5,1959.00,14,1,5389,0,0,2401,7,0.75,6.583132559,2.63905733,-0.287682072
3,1,540.80,1,4,4,49.49,1299.00,10,1,0,0,0,1468,4,0.6786,6.293049525,2.302585093,-0.387723427
3,3,260.30,1,2,2,145.8,1392.00,13,1,0,0,0,1828,5,0.875,5.561834812,2.564949357,-0.133531393
3,3,325.40,1,2,5,182.4,1329.00,3,1,0,0,0,2048,4,0.9643,5.785055195,1.098612289,-0.036352829
3,5,370.50,2,1,3,136.3,1330.00,6,1,0,161.3,0,2895,5,1,5.914853445,1.791759469,0
3,4,471.60,1,2,6,91.05,1318.00,2,1,0,46.99,0,3608,6,1,6.156131169,0.693147181,0
3,4,950.20,2,0,5,72.68,1842.00,4,1,0,0,0,3710,5,0.9286,6.856672489,1.386294361,-0.074077203
4,5,549.90,1,3,3,62.41,1920.00,10,1,511.6,0,0,2307,12,0.8148,6.309736444,2.302585093,-0.204812595
4,7,506.80,1,1,4,44.18,1342.00,7,1,0,0,0,2144,3,0.6154,6.228116448,1.945910149,-0.485482816
4,7,559.20,1,6,2,78.83,1770.00,13,1,1084,0,0,3826,8,0.9643,6.326507191,2.564949357,-0.036352829
5,8,822.80,0,5,5,192.4,1861.00,3,1,1061,0,0,3569,5,0.963,6.712713158,1.098612289,-0.037701867
5,7,1063.00,2,2,10,94.05,1361.00,1,1,0,0,0,3912,4,0.9643,6.968850378,0,-0.036352829
7,6,290.30,0,10,2,75.13,1824.00,11,1,1264,0,0,3450,7,1,5.670914871,2.397895273,0
0,0,19.35,0,0,0,0,1244.00,76,2,0,0,0,302.6,1,0.2222,2.962692419,4.33073334,-1.504177402
0,0,60.51,0,10,0,0,1961.00,47,2,2660,0,0,2176,6,0.7407,4.102808641,3.850147602,-0.300159594
0,1,72.24,0,0,0,0,1874.00,74,2,0,0,0,277.8,3,0.2222,4.279993909,4.304065093,-1.504177402
0,1,37.73,0,1,0,0,1359.00,52,2,622.4,112.7,0,2940,5,0.6296,3.630455534,3.951243719,-0.462670582
0,1,17.68,0,1,0,0,1966.00,66,2,1383,0,0,1119,3,0.4,2.872434057,4.189654742,-0.916290732
0,2,152.10,0,2,0,0,1844.00,44,2,0,28.78,0,4199,6,0.7778,5.024538199,3.784189634,-0.251285857
0,3,166.80,0,0,0,0,1789.00,42,2,2485,0,0,2845,9,0.8621,5.11679549,3.737669618,-0.148384006
0,0,242.50,0,1,1,8.764,1821.00,28,2,1181,0,0,1017,4,0.6207,5.49100171,3.33220451,-0.476907406
0,0,65.10,0,0,1,13.92,1344.00,32,2,0,0,0,137.3,5,0.4231,4.175924549,3.465735903,-0.860146721
0,0,100.00,0,0,1,22.79,1384.00,28,2,0,0,0,200.6,3,0.8621,4.605170186,3.33220451,-0.148384006
0,0,114.30,0,29,1,47.83,1888.00,20,2,2828,0,0,3683,3,0.9259,4.738826571,2.995732274,-0.076989042
0,0,175.00,0,1,2,18.34,1891.00,18,2,0,0,0,456.5,4,0.4,5.164785974,2.890371758,-0.916290732
0,0,238.00,0,0,1,85.57,1368.00,24,2,369.2,0,0,2705,7,0.96,5.472270674,3.17805383,-0.040821995
0,1,189.10,0,1,1,7.243,1330.00,36,2,0,0,0,493,2,0.5,5.242275976,3.583518938,-0.693147181
0,1,100.00,0,1,1,17.71,1327.00,28,2,0,0,0,800.6,3,0.5484,4.605170186,3.33220451,-0.600750331
0,1,122.10,0,1,2,11.12,1774.00,15,2,0,0,0,865,2,0.3077,4.804840381,2.708050201,-1.178629997
0,2,90.82,0,3,1,35.44,1292.00,36,2,0,0,0,239.2,5,0.2857,4.508879526,3.583518938,-1.25281297
0,2,118.20,0,2,2,48.06,1697.00,23,2,2037,0,0,426.3,3,0.2963,4.772378105,3.135494216,-1.216382824
0,4,100.00,0,5,1,7.955,1335.00,18,2,704.8,27.55,0,2704,4,0.9286,4.605170186,2.890371758,-0.074077203
0,4,334.40,0,1,2,14.76,1391.00,16,2,0,0,0,605.8,3,0.6538,5.812337881,2.772588722,-0.424953785
0,5,268.00,0,2,2,6.422,1283.00,17,2,507.7,0,0,1744,5,0.7241,5.590986981,2.833213344,-0.322825775
0,1,217.70,1,2,1,81.43,1873.00,22,2,0,0,0,2628,4,0.9231,5.383117968,3.091042453,-0.080017708
0,1,151.70,1,3,1,17.49,1363.00,27,2,0,0,0,2005,3,0.6429,5.021904886,3.295836866,-0.441766088
0,1,145.00,1,4,1,21.44,1303.00,28,2,757.1,0,0,639.2,4,0.7308,4.976733742,3.33220451,-0.313615454
0,2,23.77,1,7,1,117.3,1361.00,24,2,0,0,0,1507,3,0.9677,3.168424281,3.17805383,-0.032833157
0,2,236.20,1,1,1,88.04,1548.00,25,2,0,0,0,2500,3,0.7037,5.464678904,3.218875825,-0.35140315
0,2,223.00,1,4,1,24.01,1942.00,22,2,4977,0,0,3402,6,0.9615,5.407171771,3.091042453,-0.039260714
0,2,191.50,1,2,2,35.28,1447.00,19,2,0,0,0,653.8,4,0.4167,5.254887809,2.944438979,-0.875388741
0,2,100.20,1,4,2,27.09,1312.00,15,2,0,0,0,1565,4,0.8276,4.607168189,2.708050201,-0.189225333
0,1,200.90,2,0,3,26.33,1355.00,5,2,0,0,0,3274,3,1,5.302807272,1.609437912,0
0,0,200.00,0,0,2,22.14,1302.00,20,2,0,0,0,456.8,5,0.3077,5.298317367,2.995732274,-1.178629997
0,2,295.90,0,5,4,43.5,1376.00,4,2,0,0,0,2197,4,0.7857,5.690021559,1.386294361,-0.241180239
0,6,506.60,1,4,7,344.1,1950.00,2,2,0,0,0,4948,4,0.9286,6.227721738,0.693147181,-0.074077203
0,4,756.80,2,6,5,23.14,1366.00,6,2,483.2,0,0,3096,6,0.9643,6.629099018,1.791759469,-0.036352829
0,6,725.60,1,6,7,169.2,1315.00,1,2,0,0,0,2253,5,0.8846,6.586998899,0,-0.122619714
1,0,230.30,0,1,0,0,1330.00,69,2,0,0,0,524.2,2,0.4231,5.439382807,4.234106505,-0.860146721
1,2,243.50,0,2,1,15.6,1857.00,24,2,2150,0,0,1921,5,0.4,5.495116943,3.17805383,-0.916290732
1,0,142.90,0,1,1,3.251,1384.00,29,2,0,0,0,391.5,3,0.5185,4.962145085,3.36729583,-0.656815251
1,0,10.00,0,0,1,8.433,1192.00,42,2,0,0,0,263.4,2,0.12,2.302585093,3.737669618,-2.120263536
1,1,227.10,0,18,1,16.62,1973.00,29,2,1815,0,0,3391,1,0.7333,5.425390449,3.36729583,-0.310200384
1,1,161.60,0,2,1,14.95,1417.00,32,2,0,0,0,538.6,3,0.5,5.085124146,3.465735903,-0.693147181
1,2,136.80,0,0,1,17.85,1426.00,31,2,0,0,0,1337,5,0.5862,4.918520005,3.433987204,-0.534094251
1,2,187.10,0,1,2,81.6,1381.00,12,2,0,0,0,2211,3,0.7037,5.231643233,2.48490665,-0.35140315
1,2,246.10,0,1,1,16.49,1891.00,28,2,3271,0,0,1118,9,0.6667,5.505737957,3.33220451,-0.405415109
1,2,478.60,0,4,2,23.04,1380.00,12,2,0,0,0,3128,7,0.8889,6.170865175,2.48490665,-0.117770536
1,3,312.20,0,2,2,156.3,1873.00,22,2,3339,0,0,3038,8,0.7407,5.743644008,3.091042453,-0.300159594
1,3,289.80,0,2,2,49.75,1357.00,16,2,793.7,0,0,2872,6,1,5.66919103,2.772588722,0
1,5,180.00,0,2,1,114.1,1375.00,22,2,0,0,0,2671,5,0.9643,5.192956851,3.091042453,-0.036352829
1,5,506.10,0,2,2,36.27,1367.00,16,2,921.9,0,0,3197,3,0.7778,6.226734278,2.772588722,-0.251285857
1,6,32.28,0,1,1,54.09,1882.00,20,2,0.04,2.138,0,7332,8,0.8519,3.474447843,2.995732274,-0.16028613
1,4,417.30,1,5,4,332.8,1994.00,5,2,2682,0,0,4584,11,0.963,6.033805388,1.609437912,-0.037701867
1,2,213.60,2,6,2,9.978,1772.00,18,2,0,0,0,3664,4,0.5926,5.364105107,2.890371758,-0.523235644
